X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
1268857.02814686,236598.619775847,9948,359952,0,350,Westlake Deli & Grocery,Westlake Deli & Grocery,2132 WESTLAKE AVE N,98109,Seattle,(206) 286-6610,Seating 0-12,III, , , , ," 
"
1275690.13685594,227641.196089685,9949,359953,0,350,Westman'S Bagel & Coffee,Westman'S Bagel & Coffee,1509 E MADISON ST #A,98122,Seattle,(509) 388-4146,Seating 0-12,III, , , , ," 
"
1271853.76788828,241310.960416764,9950,359954,0,350,Westward,Westward,2501 N NORTHLAKE WAY,98103,Seattle,(206) 877-2248,Seating 51-150,III, , , , ," 
"
1336136.04516336,85936.0221515149,9951,359955,0,350,Westwood Elementary School,Westwood Elementary School,21200 SE 416TH ST,98022,Enumclaw,(360) 802-7011,School Lunch Program,II, , , , ," 
"
1275414.16595119,249953.263342097,9952,359956,0,350,"Westy Rosevelt; The","Westy Rosevelt; The",1215 NE 65TH ST,98115,Seattle,(206) 402-5518,Seating 51-150,III, , , , ," 
"
1259296.35205828,197718.934083939,9953,359957,0,350,Westy Sport & Spirit,Westy Sport & Spirit,7908 35TH AVE SW,98126,Seattle,(206) 937-8977,Seating 51-150,III, , , , ," 
"
1276467.99816111,271616.998557851,9954,359958,0,350,Wet Mex,Wet Mex,14602 15TH AVE NE,98155,Shoreline,(206) 661-1009,Mobile Food Unit,III, , , , ," 
"
1287987.87603994,170732.403083354,9955,359959,0,350,Wetzel'S Pretzel,Wetzel'S Pretzel,633 SOUTHCENTER MALL 9240,98188,Tukwila,(425) 512-6541,Seating 0-12,II, , , , ," 
"
1274555.18702611,117818.676233858,9956,359960,0,350,Wetzels Pretzels,Wetzels Pretzels,1928-B S COMMONS #H1-A,98003,Federal Way,(253) 431-2055,Seating 0-12,II, , , , ," 
"
1285397.70208645,196034.703200445,9957,359961,0,350,Weyni,Weyni,360 CORPORATE DR N,98188,Tukwila,(425) 524-1071,Caterer,III, , , , ," 
"
1319086.32991903,237818.769238442,9958,359962,0,350,What The Pho,What The Pho,15255 NE 40TH ST,98052,Redmond,(206) 669-6339,Caterer,III, , , , ," 
"
1264451.24693219,189833.177217692,9959,359963,0,350,Whateke Mexican Food (Kc696) @ 206-856-7258,Whateke Mexican Food (Kc696),14816 1ST AVE S,98168,Burien,(206) 981-0393,Mobile Food Unit,III, , , , ," 
"
1262933.93500619,244437.045371935,9960,359964,0,350,Where Ya At @ Route 206-251-3445,Where Ya At,4332 LEARY WAY NW,98107,Seattle,(206) 251-3445,Mobile Food Unit,III, , , , ," 
"
1301542.61303802,260870.657845855,9961,359965,0,350,Whiskey Mile,Whiskey Mile,11848 98TH AVE NE,98034,Kirkland,(425) 307-1640,Seating 51-150,III, , , , ," 
"
1268401.51199752,226896.461358681,9962,359966,0,350,Whisky Bar,Whisky Bar,2122 2ND AVE #101,98121,Seattle,(206) 443-4490,Seating 13-50,III, , , , ," 
"
1256606.60907818,202705.239728108,9963,359967,0,350,Whisky West,Whisky West,6451 CALIFORNIA AVE SW,98136,Seattle,(206) 478-6400,Seating 51-150,III, , , , ," 
"
1300904.75899878,177384.356642932,9964,359968,0,350,Whistle Stop Ale House,Whistle Stop Ale House,809 S 4TH ST,98057,Renton,,Seating 51-150,III, , , , ," 
"
1510814.32999244,259235.220499933,9965,359969,0,350,"Whistling Post; Llc","Whistling Post; Llc",116 RAILROAD AVE E,98288,Skykomish,(360) 677-2111,Seating 13-50,III, , , , ," 
"
1269521.93396927,171878.020214692,9966,359970,0,350,White Cap Frozen Yogurt,White Cap Frozen Yogurt,15830 1st AVE S,98148,Burien,(206) 244-9000,Seating 13-50,II, , , , ," 
"
1267171.16800152,190913.0861471,9967,359971,0,350,White Center Heights Kitchen,White Center Heights Kitchen,10015 6TH AVE SW,98146,Seattle,,School Lunch Program,II, , , , ," 
"
1264577.3211551,192351.72500211,9968,359972,0,350,White Center Mini Market,White Center Mini Market,1505 SW ROXBURY ST,98106,Seattle,,Seating 0-12,III, , , , ," 
"
1268295.5460021,226236.715302855,9969,359973,0,350,White Horse Tavern,White Horse Tavern,1908 POST ALY,98101,Seattle,,Seating 0-12,I, , , , ," 
"
1270968.89892311,233044.534364358,9970,359974,0,350,White Swan Public House,White Swan Public House,1001 FAIRVIEW AVE N,98109,Seattle,(206) 369-2978,Seating 51-150,III, , , , ," 
"
1261091.59584311,253267.556910351,9971,359975,0,350,Whittier Elementary,Whittier Elementary,7501 13TH AVE NW,98117,Seattle,,School Lunch Program,II, , , , ," 
"
1260015.99596019,236080.039120108,9972,359976,0,350,Whole Food Market -  Bakery,Whole Foods Market,2001 15TH AVE W,98119,Seattle,(425) 957-6700,Bakery-no seating,II, , , , ," 
"
1260015.99596019,236080.039120108,9973,359977,0,350,Whole Food Market -  Seafood,Whole Foods Market,2001 15TH AVE W,98119,Seattle,(425) 957-6700,Meat/Sea Food,III, , , , ," 
"
1308985.23299527,262519.9153741,9974,359978,0,350,Whole Food Market - Deli/Prepared Foods,Whole Foods Market - Totem Lake,12501 120TH AVE NE,98034,Kirkland,(425) 957-6700,Seating 151-250,III, , , , ," 
"
1308985.23299527,262519.9153741,9975,359979,0,350,Whole Food Market - Grocery/Produce,Whole Foods Market - Totem Lake,12501 120TH AVE NE,98034,Kirkland,(425) 957-6700,Grocery Store-no seating,II, , , , ," 
"
1273470.25087577,226518.995578185,9976,359980,0,350,Whole Foods - Bakery,Whole Foods Market,1001 BROADWAY,98122,Seattle,(512) 542-0704,Bakery-no seating,II, , , , ," 
"
1273470.25087577,226518.995578185,9977,359981,0,350,Whole Foods - Cheese / Beer,Whole Foods Market,1001 BROADWAY,98122,Seattle,(512) 542-0704,Seating 51-150,II, , , , ," 
"
1273470.25087577,226518.995578185,9978,359982,0,350,Whole Foods - Coffee/Juice,Whole Foods Market,1001 BROADWAY,98122,Seattle,(512) 542-0704,Seating 13-50,II, , , , ," 
"
1273470.25087577,226518.995578185,9979,359983,0,350,Whole Foods - Deli,Whole Foods Market,1001 BROADWAY,98122,Seattle,(512) 542-0704,Seating 0-12,III, , , , ," 
"
1273470.25087577,226518.995578185,9980,359984,0,350,Whole Foods - Grocery / Produce,Whole Foods Market,1001 BROADWAY,98122,Seattle,(512) 542-0704,Grocery Store-no seating,II, , , , ," 
"
1273470.25087577,226518.995578185,9981,359985,0,350,Whole Foods - Meat / Seafood,Whole Foods Market,1001 BROADWAY,98122,Seattle,(512) 542-0704,Meat/Sea Food,III, , , , ," 
"
1258128.22512944,208090.557041436,9982,359986,0,350,Whole Foods (Bakery),Whole Foods (Bakery),4755 FAUNTLEROY WAY SW,98116,Seattle,(425) 957-6752,Bakery-no seating,II, , , , ," 
"
1258128.22512944,208090.557041436,9983,359987,0,350,Whole Foods (Coffee/Juice),Whole Foods (Coffee/Juice),4755 FAUNTLEROY WAY SW,98116,Seattle,(425) 957-6752,Seating 13-50,II, , , , ," 
"
1258128.22512944,208090.557041436,9984,359988,0,350,Whole Foods (Deli),Whole Foods (Deli),4755 FAUNTLEROY WAY SW,98116,Seattle,(425) 957-6752,Seating 0-12,III, , , , ," 
"
1258128.22512944,208090.557041436,9985,359989,0,350,Whole Foods (Grocery),Whole Foods (Grocery),4755 FAUNTLEROY WAY SW,98116,Seattle,(425) 957-6752,Grocery Store-no seating,II, , , , ," 
"
1258128.22512944,208090.557041436,9986,359990,0,350,Whole Foods (Meat & Seafood),Whole Foods (Meat & Seafood),4755 FAUNTLEROY WAY SW,98116,Seattle,(425) 957-6752,Meat/Sea Food,III, , , , ," 
"
1258128.22512944,208090.557041436,9987,359991,0,350,Whole Foods (Specialty),Whole Foods (Specialty),4755 FAUNTLEROY WAY SW,98116,Seattle,(425) 957-6752,Seating 0-12,II, , , , ," 
"
1307221.92090511,228441.470407769,9988,359992,0,350,Whole Foods Market,Whole Foods Market,888 116TH AVE NE,98004,Bellevue,(510) 428-7400,Seating 51-150,III, , , , ," 
"
1308985.23299527,262519.9153741,9989,359993,0,350,Whole Foods Market - Bakery,Whole Foods Market - Totem Lake,12501 120TH AVE NE,98034,Kirkland,(425) 957-6700,Bakery-no seating,II, , , , ," 
"
1260015.99596019,236080.039120108,9990,359994,0,350,Whole Foods Market - Cheese,Whole Foods Market,2001 15TH AVE W,98119,Seattle,(425) 957-6700,Seating 0-12,II, , , , ," 
"
1308985.23299527,262519.9153741,9991,359995,0,350,Whole Foods Market - Coffee/Juice,Whole Foods Market - Totem Lake,12501 120TH AVE NE,98034,Kirkland,(425) 957-6700,Seating 13-50,II, , , , ," 
"
1275066.31690936,249787.795497194,9992,359996,0,350,Whole Foods Market - Deli,Whole Foods Market,1026 NE 64TH ST,98115,Seattle,(510) 428-7400,Seating 0-12,III, , , , ," 
"
1260015.99596019,236080.039120108,9993,359997,0,350,Whole Foods Market - Deli/ Prep,Whole Foods Market,2001 15TH AVE W,98119,Seattle,(425) 957-6700,Seating 51-150,III, , , , ," 
"
1269321.43305793,229047.587305769,9994,359998,0,350,Whole Foods Market - Deli/Prep Area,Whole Foods Market,2200 WESTLAKE AVE,98121,Seattle,(425) 467-1001,Seating 0-12,III, , , , ," 
"
1260015.99596019,236080.039120108,9995,359999,0,350,Whole Foods Market - Espresso/Ice Cream,Whole Foods Market,2001 15TH AVE W,98119,Seattle,(425) 957-6700,Seating 0-12,I, , , , ," 
"
1275066.31690936,249787.795497194,9996,360000,0,350,Whole Foods Market - Grocery,Whole Foods Market,1026 NE 64TH ST,98115,Seattle,(510) 428-7400,Grocery Store-no seating,II, , , , ," 
"
1308985.23299527,262519.9153741,9997,360001,0,350,Whole Foods Market - Meat,Whole Foods Market - Totem Lake,12501 120TH AVE NE,98034,Kirkland,(425) 957-6700,Meat/Sea Food,III, , , , ," 
"
1269321.43305793,229047.587305769,9998,360002,0,350,Whole Foods Market - Meat Dept.,Whole Foods Market,2200 WESTLAKE AVE,98121,Seattle,(425) 467-1001,Meat/Sea Food,III, , , , ," 
"
1260015.99596019,236080.039120108,9999,360003,0,350,Whole Foods Market - Meat Shop,Whole Foods Market,2001 15TH AVE W,98119,Seattle,(425) 957-6700,Meat/Sea Food,III, , , , ," 
"
1308985.23299527,262519.9153741,10000,360004,0,350,Whole Foods Market - Seafood,Whole Foods Market - Totem Lake,12501 120TH AVE NE,98034,Kirkland,(425) 957-6700,Meat/Sea Food,III, , , , ," 
"
1269321.43305793,229047.587305769,10001,360005,0,350,Whole Foods Market - Specialty Cheese,Whole Foods Market,2200 WESTLAKE AVE,98121,Seattle,(425) 467-1001,Seating 0-12,II, , , , ," 
"
1308985.23299527,262519.9153741,10002,360006,0,350,Whole Foods Market - Specialty/Cheese,Whole Foods Market - Totem Lake,12501 120TH AVE NE,98034,Kirkland,(425) 957-6700,Seating 0-12,II, , , , ," 
"
1269321.43305793,229047.587305769,10003,360007,0,350,Whole Foods Market  - Seafood,Whole Foods Market,2200 WESTLAKE AVE,98121,Seattle,(425) 467-1001,Meat/Sea Food,III, , , , ," 
"
1269321.43305793,229047.587305769,10004,360008,0,350,Whole Foods Market  Deli/Kitchen,Whole Foods Market,2200 WESTLAKE AVE,98121,Seattle,(425) 467-1001,Seating 13-50,III, , , , ," 
"
1328008.76089303,245555.8272551,10005,360009,0,350,Whole Foods Market (Bakery),Whole Foods Market Redmond,17991 REDMOND WAY,98052,Redmond,,Bakery-no seating,II, , , , ," 
"
1328008.76089303,245555.8272551,10006,360010,0,350,Whole Foods Market (Deli),Whole Foods Market Redmond,17991 REDMOND WAY,98052,Redmond,,Seating 51-150,III, , , , ," 
"
1328008.76089303,245555.8272551,10007,360011,0,350,Whole Foods Market (Grocery),Whole Foods Market Redmond,17991 REDMOND WAY,98052,Redmond,,Grocery Store-no seating,II, , , , ," 
"
1328008.76089303,245555.8272551,10008,360012,0,350,Whole Foods Market (Meat),Whole Foods Market Redmond,17991 REDMOND WAY,98052,Redmond,,Meat/Sea Food,III, , , , ," 
"
1328008.76089303,245555.8272551,10009,360013,0,350,Whole Foods Market (Seafood),Whole Foods Market Redmond,17991 REDMOND WAY,98052,Redmond,,Meat/Sea Food,III, , , , ," 
"
1328008.76089303,245555.8272551,10010,360014,0,350,Whole Foods Market Redmond - Sushi,Whole Foods Market Redmond,17991 REDMOND WAY,98052,Redmond,,Seating 0-12,III, , , , ," 
"
1297372.67091861,185373.164156109,10011,360015,0,350,Why? Grocery,Why? Grocery,11449 RAINIER AVE S,98178,Seattle,(206) 772-7527,Grocery Store-no seating,I, , , , ," 
"
1314635.29912294,232828.846475527,10012,360016,0,350,Wibbley'S Gourmet Hamburger,Wibbley'S Gourmet Hamburger,2255 140TH AVE NE,98005,Bellevue,,Seating 13-50,III, , , , ," 
"
1264452.04515894,189833.395065024,10013,360017,0,350,Wich Came First @ 10256 16Th Ave Sw,"Wich Came First; Llc (Kc713)",10636 E MARGINAL WAY S,98168,Tukwila,(206) 250-0777,Mobile Food Unit,III, , , , ," 
"
1276661.67493911,226057.812445432,10014,360018,0,350,Wich Wagon @1000 1St Ave S,Wich Wagon,3201 4TH AVE S STE #B,98134,Seattle,(206) 743-8964,Mobile Food Unit,III, , , , ," 
"
1281557.64283744,203027.095711693,10015,360019,0,350,Wicked Chopstix,Wicked Chopstix,6021 MARTIN LUTHER KING JR WAY S,98118,Seattle,(206) 721-4156,Seating 51-150,III, , , , ," 
"
1309169.18210244,225713.510640606,10016,360020,0,350,Wilburton Elementary School,Wilburton Elementary School,12300 MAIN ST,98005,Bellevue,(425) 456-4507,School Lunch Program,II, , , , ," 
"
1397405.02006611,192247.042468682,10017,360021,0,350,Wild Cat Booster Club - Stadium Concession,Mt Si High School/Stadium Concession,8651 MEADOWBROOK WAY SE,98065,Snoqualmie,(425) 831-8100,Non-Profit Institution,III, , , , ," 
"
1268696.6278771,225743.778952777,10018,360022,0,350,Wild Fish Poke,Wild Fish Poke,94 PIKE ST STE A,98101,Seattle,(206) 619-4272,Seating 0-12,III, , , , ," 
"
1303041.73405552,227198.852158099,10019,360023,0,350,Wild Ginger,Wild Ginger,500 BELLEVUE WAY NE SUIT 110,98004,Bellevue,(206) 623-4450,Seating 151-250,III, , , , ," 
"
1269058.71704794,228807.313180014,10020,360024,0,350,Wild Ginger Kitchen At The Mckenzie,Wild Ginger Kitchen At The Mckenzie,2202 8TH AVE,98121,Seattle,(206) 623-4450,Seating 51-150,III, , , , ," 
"
1269428.04701795,225703.717025027,10021,360025,0,350,Wild Ginger Restaurant,Wild Ginger Restaurant,1401 3RD AVE,98101,Seattle,,Seating > 250,III, , , , ," 
"
1300398.2498412,177911.081639349,10022,360026,0,350,Wild Ginger Teriyaki,Wild Ginger Teriyaki,305 BURNETT AVE S #B,98057,Renton,(206) 406-3271,Seating 13-50,III, , , , ," 
"
1237461.27991486,189771.190136939,10023,360027,0,350,Wild Mermaid,Wild Mermaid,10824 VASHON HWY SW,98070,Vashon Island,(206) 463-1574,Seating 51-150,III, , , , ," 
"
1260864.10515636,255797.047258183,10024,360028,0,350,Wild Mountain Cafe,Wild Mountain Cafe,1408 NW 85TH ST,98117,Seattle,(206) 297-9453,Seating 13-50,III, , , , ," 
"
1258977.29101661,242957.197281778,10025,360029,0,350,Wild Salmon Seafood,Wild Salmon Seafood,1900 W NICKERSON ST,98119,Seattle,(206) 283-3366,Meat/Sea Food,III, , , , ," 
"
1269366.49989694,226838.328272849,10026,360030,0,350,Wild Tiger Pizza,Wild Tiger Pizza Corporation,1620 4TH AVE #4,98101,Seattle,(206) 240-6479,Seating 0-12,III, , , , ," 
"
1273177.80592261,103196.64871943,10027,360031,0,350,Wild Waves-Picnic Grove,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,III, , , , ," 
"
1273177.80592261,103196.64871943,10028,360032,0,350,Wild Waves -  Lumber Jack Burgers & Ribs,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,III, , , , ," 
"
1273177.80592261,103196.64871943,10029,360033,0,350,Wild Waves -  The Shack,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,III, , , , ," 
"
1273177.80592261,103196.64871943,10030,360034,0,350,Wild Waves - Dip N Dots 3 @ Front Gate,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Mobile Food Unit,I, , , , ," 
"
1273177.80592261,103196.64871943,10031,360035,0,350,Wild Waves - Icee Mixitup,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Mobile Food Unit,I, , , , ," 
"
1273177.80592261,103196.64871943,10032,360036,0,350,Wild Waves - Konga Ice Cream,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,II, , , , ," 
"
1273177.80592261,103196.64871943,10033,360037,0,350,Wild Waves - Pretzel Cart,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Mobile Food Unit,I, , , , ," 
"
1273177.80592261,103196.64871943,10034,360038,0,350,Wild Waves - Wharf,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,III, , , , ," 
"
1273177.80592261,103196.64871943,10035,360039,0,350,Wild Waves Theme & Water Park -  Fresh Cut Fries,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,III, , , , ," 
"
1273177.80592261,103196.64871943,10036,360040,0,350,Wild Waves Theme & Water Park - Corn Dog,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,III, , , , ," 
"
1273177.80592261,103196.64871943,10037,360041,0,350,Wild Waves Theme & Water Park /  Slushy,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,I, , , , ," 
"
1273177.80592261,103196.64871943,10038,360042,0,350,Wild Waves Theme Park-Cotton Candy,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,II, , , , ," 
"
1273177.80592261,103196.64871943,10039,360044,0,350,Wild Waves Theme Park - Carousel Cafe,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 13-50,III, , , , ," 
"
1273177.80592261,103196.64871943,10040,360045,0,350,Wild Waves Theme Park - Gowild Pizza,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,III, , , , ," 
"
1273177.80592261,103196.64871943,10041,360047,0,350,Wild Waves Theme Park  - Disko Snacks,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,II, , , , ," 
"
1273177.80592261,103196.64871943,10042,360043,0,350,Wild Waves Theme Park -  Elephant Ears,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,II, , , , ," 
"
1273177.80592261,103196.64871943,10043,360046,0,350,Wild Waves Theme Park  - Candy Factory,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,II, , , , ," 
"
1273177.80592261,103196.64871943,10044,360048,0,350,Wild Waves Theme Park  - Sharkey'S,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Seating 0-12,III, , , , ," 
"
1273177.80592261,103196.64871943,10045,360049,0,350,Wild Waves Theme Park / Churro Cart,Enchanted Village & Wild Waves,36201 ENCHANTED PKWY S,98003,Federal Way,(253) 661-8008,Mobile Food Unit,I, , , , ," 
"
1293575.18212253,142063.88561736,10046,360050,0,350,Wild Wheat Bakery Cafe,Wild Wheat Bakery,202 1ST AVE S,98032,Kent,(714) 245-2797,Seating 51-150,III, , , , ," 
"
1340750.53691861,144147.833549187,10047,360051,0,350,Wilderness Chevron,Wilderness Chevron,23701 MAPLE VALLEY HWY,98038,Maple Valley,(425) 432-1636,Seating 0-12,I, , , , ," 
"
1339762.56514128,200857.130563438,10048,360052,0,350,Wildfin Northwest #1 Llc,Wildfin Northwest #1 Llc,835 NW GILMAN BL,98027,Issaquah,(425) 427-0127,Seating 151-250,III, , , , ," 
"
1301307.48785211,184543.319359109,10049,360053,0,350,Wildfin Northwest #2 Llc,Wildfin Northwest #2 Llc,727 N 10TH ST,98057,Renton,(425) 577-0329,Seating 151-250,III, , , , ," 
"
1258775.86884728,247177.765284181,10050,360054,0,350,Wildflour Bakery & Cafe,Wildflour Bakery & Cafe,5404 LEARY AVE NW,98107,Seattle,(206) 459-1726,Seating 0-12,III, , , , ," 
"
1404589.80786186,182403.545423433,10051,360055,0,350,Wildflower Wine Shop & Bistro,Wildflower Wine Shop & Bistro,228 W NORTH BEND WAY STE B,98045,North Bend,(425) 292-0647,Seating 13-50,III, , , , ," 
"
1274173.65301228,227490.846652851,10052,360056,0,350,Wildrose,Wildrose,1021 E PIKE ST,98122,Seattle,(206) 324-9210,Seating 51-150,III, , , , ," 
"
1276361.89108986,124785.955934435,10053,360057,0,350,Wildwood Elementary School,Wildwood Elementary School,2405 S 300TH ST,98003,Federal Way,(206) 919-0372,School Lunch Program,II, , , , ," 
"
1255801.91514952,193916.33735843,10054,360058,0,350,Wildwood Market,Wildwood Market,9214 45TH AVE SW,98136,Seattle,(206) 257-1196,Seating 51-150,III, , , , ," 
"
1306450.86306402,282568.81556493,10055,360059,0,350,Wildwood Spirits Co,Wildwood Spirits Co,19116 112TH AVE NE STE 102,98011,Bothell,(425) 456-1890,Seating 0-12,I, , , , ," 
"
1383720.6340491,195117.24965477,10056,360060,0,350,William Grassie Wine Estates,William Grassie Wine Estates,7802 CENTER BL SE STE A,98065,Snoqualmie,(425) 657-6587,Seating 51-150,I, , , , ," 
"
1278997.9438886,245034.702641189,10057,360061,0,350,William Sonoma California #6181,William Sonoma California #6181,4619 26TH AVE NE,98105,Seattle,(206) 523-3733,Seating 0-12,III, , , , ," 
"
1302301.0649332,227856.048678353,10058,360062,0,350,Williams-Sonoma #641,Williams-Sonoma #641,216 BELLEVUE SQUARE,98004,Bellevue,(800) 927-9801,Grocery Store-no seating,I, , , , ," 
"
1300927.26387502,178357.058109611,10059,360063,0,350,Williams Avenue Pub,Williams Avenue Pub,214 WILLIAMS AVE S,98057,Renton,(206) 819-1600,Seating 51-150,III, , , , ," 
"
1291360.3719196,140828.112498358,10060,360064,0,350,Willis Super Shell,Willis Super Shell,25014 74TH AVE S,98032,Kent,(253) 630-1805,Seating 0-12,III, , , , ," 
"
1268930.77209386,228136.791227102,10061,360065,0,350,Willmotts Ghost,Willmotts Ghost,2100 6TH AVE,98121,Seattle,(206) 697-0069,Seating 51-150,III, , , , ," 
"
1318008.78614236,253066.039268777,10062,360066,0,350,Willows Deli,Willows Deli,14858 NE 95TH ST,98052,Redmond,(360) 464-3726,Seating 13-50,III, , , , ," 
"
1317215.64698061,270584.557381272,10063,360067,0,350,Willows Lodge,Willows Lodge,14580 NE 145TH ST,98072,Woodinville,(425) 424-3900,Seating 151-250,III, , , , ," 
"
1316626.88109778,255625.130279183,10064,360068,0,350,Willows Run Golf- Heron Links,Willows Run Golf Course,10402 WILLOWS RUN RD NE,98052,Redmond,(425) 605-1146,Seating 13-50,I, , , , ," 
"
1316626.88109778,255625.130279183,10065,360069,0,350,Willows Run Golf - Club House,Willows Run Golf Course,10402 WILLOWS RD NE,98052,Redmond,(425) 605-1146,Seating 51-150,III, , , , ," 
"
1316626.88109778,255625.130279183,10066,360070,0,350,Willows Run Golf Course - Turn Bldg,Willows Run Golf Course,10402 WILLOWS RD NE,98052,Redmond,(425) 605-1146,Seating 0-12,III, , , , ," 
"
1288592.9601316,251866.914370432,10067,360071,0,350,Willy'S Coffee & Cafe & Llc,Willy'S Coffee & Cafe & Llc,7135 SPORTSFIELD DR NE,98115,Seattle,(425) 221-5585,Seating 13-50,III, , , , ," 
"
1297084.11801803,153488.09538044,10068,360072,0,350,Winco Foods - Seafood Dept,"Winco Foods; #50",21100 S 91ST PL S,98031,Kent,,Meat/Sea Food,III, , , , ," 
"
1297084.11801803,153488.09538044,10069,360073,0,350,Winco Foods #50 - Bakery,"Winco Foods; #50",21100 S 91ST PL S,98031,Kent,,Bakery-no seating,II, , , , ," 
"
1297084.11801803,153488.09538044,10070,360074,0,350,Winco Foods #50 - Deli,"Winco Foods; #50",21100 S 91ST PL S,98031,Kent,,Seating 0-12,III, , , , ," 
"
1297373.06593095,154288.160381347,10071,360075,0,350,Winco Foods #50 - Fujisan Sushi Bar,Winco Foods #50 - Fujisan Sushi Bar,21100 91ST PL S,98031,Kent,(562) 404-2590,Seating 0-12,III, , , , ," 
"
1297084.11801803,153488.09538044,10072,360076,0,350,Winco Foods #50 - Grocery,"Winco Foods; #50",21100 S 91ST PL S,98031,Kent,,Grocery Store-no seating,I, , , , ," 
"
1297084.11801803,153488.09538044,10073,360077,0,350,Winco Foods #50 - Meat Shop,"Winco Foods; #50",21100 S 91ST PL S,98031,Kent,,Meat/Sea Food,III, , , , ," 
"
1297084.11801803,153488.09538044,10074,360078,0,350,Winco Foods #50 - Pizza,"Winco Foods; #50",21100 S 91ST PL S,98031,Kent,,Seating 0-12,III, , , , ," 
"
1267399.59208536,109622.290723771,10075,360079,0,350,Winco Foods Bakery,Winco Foods #43,160 SW CAMPUS DR,98023,Federal Way,(253) 838-7109,Bakery-no seating,II, , , , ," 
"
1267399.59208536,109622.290723771,10076,360080,0,350,Winco Foods Deli,Winco Foods #43,160 SW CAMPUS DR,98023,Federal Way,(253) 838-7109,Seating 0-12,III, , , , ," 
"
1267399.59208536,109622.290723771,10077,360081,0,350,Winco Foods Grocery,Winco Foods #43,160 SW CAMPUS DR,98023,Federal Way,(253) 838-7109,Grocery Store-no seating,I, , , , ," 
"
1267399.59208536,109622.290723771,10078,360082,0,350,"Winco Foods Meat;  #43",Winco Foods #43,160 SW CAMPUS DR,98023,Federal Way,(253) 838-7109,Meat/Sea Food,III, , , , ," 
"
1267399.59208536,109622.290723771,10079,360083,0,350,Winco Foods Pizza,Winco Foods #43,160 SW CAMPUS DR,98023,Federal Way,(253) 838-7109,Seating 0-12,III, , , , ," 
"
1267399.59208536,109622.290723771,10080,360084,0,350,Winco Foods Seafood,Winco Foods #43,160 SW CAMPUS DR,98023,Federal Way,(253) 838-7109,Meat/Sea Food,III, , , , ," 
"
1265740.41102052,248937.858548775,10081,360085,0,350,Windy City Pie,Windy City Pie,5918 PHINNEY AVE N,98103,Seattle,(847) 436-3283,Seating 13-50,III, , , , ," 
"
1268292.52107377,226286.853654027,10082,360086,0,350,Wines Of Washington Tasting Ro,Wines Of Washington Tasting Ro,1934 POST ALY,98101,Seattle,(206) 389-6122,Seating 0-12,I, , , , ," 
"
1265643.47190994,253969.572894767,10083,360087,0,350,Wing Dome,Wing Dome,7818 GREENWOOD AVE N,98103,Seattle,(206) 232-9293,Seating 51-150,III, , , , ," 
"
1266059.14890011,231257.582885772,10084,360088,0,350,Wing Dome Armory,Wing Dome Armory,305 HARRISON ST,98109,Seattle,(206) 227-2268,Seating 13-50,III, , , , ," 
"
1278301.67986119,161005.391369432,10085,360089,0,350,Wingate Seattle Seatac,Wingate Seattle Seatac,19031 INTERNATIONAL BL,98188,Seatac,(972) 830-3312,Seating 13-50,III, , , , ," 
"
